word,count,doc_count,idf
petr,1.0,1,7.600902459542082
clermont,1.0,1,7.600902459542082
petitioning,1.0,1,7.600902459542082
petitioner,1.0,1,7.600902459542082
cleverness,1.0,1,7.600902459542082
cliched,1.0,1,7.600902459542082
clichã©d,1.0,1,7.600902459542082
petionville,2.0,1,7.600902459542082
peterson,1.0,1,7.600902459542082
petric,1.0,1,7.600902459542082
cliché,1.0,1,7.600902459542082
clickbait,1.0,1,7.600902459542082
cliff-climbing,1.0,1,7.600902459542082
petal,1.0,1,7.600902459542082
petacchi,1.0,1,7.600902459542082
peta,1.0,1,7.600902459542082
cliffhanger,2.0,1,7.600902459542082
pestle,1.0,1,7.600902459542082
pestilence,1.0,1,7.600902459542082
cliffside,2.0,1,7.600902459542082
pestering,1.0,1,7.600902459542082
petersberg,1.0,1,7.600902459542082
condones,1.0,1,7.600902459542082
co-contributors,1.0,1,7.600902459542082
peppermint,1.0,1,7.600902459542082
peaked,1.0,1,7.600902459542082
cod,1.0,1,7.600902459542082
peacocking,1.0,1,7.600902459542082
coda,1.0,1,7.600902459542082
peach,1.0,1,7.600902459542082
coda.the,1.0,1,7.600902459542082
coddle,1.0,1,7.600902459542082
code-share,1.0,1,7.600902459542082
codebreaker,1.0,1,7.600902459542082
codebreaking,1.0,1,7.600902459542082
codeine,1.0,1,7.600902459542082
peaceful-rise,1.0,1,7.600902459542082
codenomicon,1.0,1,7.600902459542082
coder,1.0,1,7.600902459542082
peace-building,1.0,1,7.600902459542082
codicil,1.0,1,7.600902459542082
codified,1.0,1,7.600902459542082
pdwf7,1.0,1,7.600902459542082
pdw7,1.0,1,7.600902459542082
pdvsa,1.0,1,7.600902459542082
pdsa,5.0,1,7.600902459542082
peaking,1.0,1,7.600902459542082
cocotte,1.0,1,7.600902459542082
cocooning,1.0,1,7.600902459542082
pearl-studded,1.0,1,7.600902459542082
cochin,1.0,1,7.600902459542082
cochon,1.0,1,7.600902459542082
cochran,3.0,1,7.600902459542082
pederson,4.0,1,7.600902459542082
pedersen,2.0,1,7.600902459542082
pedercini,3.0,1,7.600902459542082
peddler,1.0,1,7.600902459542082
cochrane,2.0,1,7.600902459542082
pedaled,1.0,1,7.600902459542082
cock,1.0,1,7.600902459542082
pdf-format,1.0,1,7.600902459542082
cockfight,1.0,1,7.600902459542082
pecorino,1.0,1,7.600902459542082
pecoraro,1.0,1,7.600902459542082
peckleton,1.0,1,7.600902459542082
pecking,1.0,1,7.600902459542082
pecatu,1.0,1,7.600902459542082
cockfighting,1.0,1,7.600902459542082
pebbly,1.0,1,7.600902459542082
pebblebeach.com,1.0,1,7.600902459542082
coco,1.0,1,7.600902459542082
cocoon,1.0,1,7.600902459542082
pecot-hebert,2.0,1,7.600902459542082
cochez,3.0,1,7.600902459542082
codify,1.0,1,7.600902459542082
pct,1.0,1,7.600902459542082
pawtograph,1.0,1,7.600902459542082
pawprint,1.0,1,7.600902459542082
cogito,2.0,1,7.600902459542082
pawlowski,1.0,1,7.600902459542082
pawan,1.0,1,7.600902459542082
paw,5.0,1,7.600902459542082
pavlyuchenkova,1.0,1,7.600902459542082
cognac,1.0,1,7.600902459542082
pavlak,7.0,1,7.600902459542082
cognition,1.0,1,7.600902459542082
pavin,3.0,1,7.600902459542082
cognitive-behavioral,2.0,1,7.600902459542082
pavezzo,1.0,1,7.600902459542082
cognitively,1.0,1,7.600902459542082
cognizant,1.0,1,7.600902459542082
pausing,1.0,1,7.600902459542082
cohesiveness,1.0,1,7.600902459542082
cohiba,1.0,1,7.600902459542082
paulson,1.0,1,7.600902459542082
paulsen,1.0,1,7.600902459542082
cohn,1.0,1,7.600902459542082
pawtucket,1.0,1,7.600902459542082
cogent,1.0,1,7.600902459542082
pay-as-you-go,1.0,1,7.600902459542082
pay-for-performance,1.0,1,7.600902459542082
coelho,2.0,1,7.600902459542082
pazzini,3.0,1,7.600902459542082
pazienza,3.0,1,7.600902459542082
paz,1.0,1,7.600902459542082
payson,4.0,1,7.600902459542082
coercing,1.0,1,7.600902459542082
payphone,2.0,1,7.600902459542082
coexist,1.0,1,7.600902459542082
payoff,1.0,1,7.600902459542082
coexistance,1.0,1,7.600902459542082
pd,2.0,1,7.600902459542082
coeymans,1.0,1,7.600902459542082
coffee-table,1.0,1,7.600902459542082
payet,1.0,1,7.600902459542082
payer,1.0,1,7.600902459542082
payen,4.0,1,7.600902459542082
payday,1.0,1,7.600902459542082
coffenbury,2.0,1,7.600902459542082
coffs,1.0,1,7.600902459542082
payable,1.0,1,7.600902459542082
paya,6.0,1,7.600902459542082
cog,1.0,1,7.600902459542082
payload,2.0,1,7.600902459542082
peppy,1.0,1,7.600902459542082
coca,1.0,1,7.600902459542082
cobweb,1.0,1,7.600902459542082
pennsville,1.0,1,7.600902459542082
pennslvania,1.0,1,7.600902459542082
penniless,1.0,1,7.600902459542082
co-gee-toe,1.0,1,7.600902459542082
co-hosting,1.0,1,7.600902459542082
penmanship,1.0,1,7.600902459542082
penitentiary,1.0,1,7.600902459542082
penis,3.0,1,7.600902459542082
co-leader,1.0,1,7.600902459542082
co-mingle,1.0,1,7.600902459542082
co-opt,1.0,1,7.600902459542082
co-opted,1.0,1,7.600902459542082
penfield,3.0,1,7.600902459542082
penetrated,1.0,1,7.600902459542082
co-ordinator,1.0,1,7.600902459542082
penelope,1.0,1,7.600902459542082
pendleton,3.0,1,7.600902459542082
co-owners,1.0,1,7.600902459542082
co-owns,1.0,1,7.600902459542082
pendant,1.0,1,7.600902459542082
penciling,1.0,1,7.600902459542082
pennsylvanian,1.0,1,7.600902459542082
co-founders,1.0,1,7.600902459542082
penobscot,1.0,1,7.600902459542082
penrod,1.0,1,7.600902459542082
co-created,1.0,1,7.600902459542082
pepperdine,1.0,1,7.600902459542082
peppercorn,1.0,1,7.600902459542082
co-directed,1.0,1,7.600902459542082
pepito,4.0,1,7.600902459542082
pepfar,1.0,1,7.600902459542082
pepe,1.0,1,7.600902459542082
co-driver,2.0,1,7.600902459542082
co-ed,1.0,1,7.600902459542082
people.com,2.0,1,7.600902459542082
co-president,1.0,1,7.600902459542082
people-watching,2.0,1,7.600902459542082
people-smuggling,1.0,1,7.600902459542082
people-power,1.0,1,7.600902459542082
co-editor,1.0,1,7.600902459542082
co-executors,1.0,1,7.600902459542082
penuelas,2.0,1,7.600902459542082
penthouse,1.0,1,7.600902459542082
co-fanatics,1.0,1,7.600902459542082
pent-up,1.0,1,7.600902459542082
co-found,1.0,1,7.600902459542082
pensacola,1.0,1,7.600902459542082
people-watch,1.0,1,7.600902459542082
pedicure.the,1.0,1,7.600902459542082
co-produced,1.0,1,7.600902459542082
penalizing,1.0,1,7.600902459542082
peerada,1.0,1,7.600902459542082
peer-reviewed,1.0,1,7.600902459542082
coates,6.0,1,7.600902459542082
peeping,1.0,1,7.600902459542082
peephole,2.0,1,7.600902459542082
peeling,1.0,1,7.600902459542082
peeled,1.0,1,7.600902459542082
coattail,1.0,1,7.600902459542082
peeked,1.0,1,7.600902459542082
cobble,1.0,1,7.600902459542082
peeing,1.0,1,7.600902459542082
pee-wees,1.0,1,7.600902459542082
pee,1.0,1,7.600902459542082
cobbled,1.0,1,7.600902459542082
pedro-carroll,4.0,1,7.600902459542082
cobblestone,1.0,1,7.600902459542082
cobblestone-laden,1.0,1,7.600902459542082
pedophilia.,1.0,1,7.600902459542082
pedophilia,1.0,1,7.600902459542082
cobra,1.0,1,7.600902459542082
pedometer,5.0,1,7.600902459542082
peering,1.0,1,7.600902459542082
peerless,1.0,1,7.600902459542082
pefkos,1.0,1,7.600902459542082
pegg,1.0,1,7.600902459542082
co-sign,1.0,1,7.600902459542082
co-signed,1.0,1,7.600902459542082
pena,1.0,1,7.600902459542082
co-sponsor,1.0,1,7.600902459542082
co-sponsored,1.0,1,7.600902459542082
pemelisan,1.0,1,7.600902459542082
pembrokeshire,3.0,1,7.600902459542082
co2,1.0,1,7.600902459542082
pelted,1.0,1,7.600902459542082
pelt,2.0,1,7.600902459542082
co-sanctioned,1.0,1,7.600902459542082
peloton,1.0,1,7.600902459542082
coagulate,1.0,1,7.600902459542082
coahoma,1.0,1,7.600902459542082
pelion,5.0,1,7.600902459542082
coalesce,1.0,1,7.600902459542082
pelea,2.0,1,7.600902459542082
pele,1.0,1,7.600902459542082
coalfield,1.0,1,7.600902459542082
pejorative,1.0,1,7.600902459542082
pegues,1.0,1,7.600902459542082
coastalliving.com,1.0,1,7.600902459542082
coach-cabin,1.0,1,7.600902459542082
pacaya,1.0,1,7.600902459542082
condoning,1.0,1,7.600902459542082
pablum,1.0,1,7.600902459542082
onikan,1.0,1,7.600902459542082
cost-conscious,2.0,1,7.600902459542082
cost-efficient,1.0,1,7.600902459542082
onetermtoomany,1.0,1,7.600902459542082
cost-prohibitive,1.0,1,7.600902459542082
onerous,1.0,1,7.600902459542082
onekade,1.0,1,7.600902459542082
onek,4.0,1,7.600902459542082
oneforty,1.0,1,7.600902459542082
one-year-old,1.0,1,7.600902459542082
cost-savings,1.0,1,7.600902459542082
one-world,1.0,1,7.600902459542082
costars,1.0,1,7.600902459542082
costas-morgan,1.0,1,7.600902459542082
costel,1.0,1,7.600902459542082
one-touch,1.0,1,7.600902459542082
costes,2.0,1,7.600902459542082
costlier,1.0,1,7.600902459542082
one-term,1.0,1,7.600902459542082
one-tenth,1.0,1,7.600902459542082
costumer,1.0,1,7.600902459542082
cost-caps,1.0,1,7.600902459542082
onion-dusted,1.0,1,7.600902459542082
cost-capping,1.0,1,7.600902459542082
online-connected,1.0,1,7.600902459542082
ooh-nuhm,1.0,1,7.600902459542082
ooh,1.0,1,7.600902459542082
onwards,1.0,1,7.600902459542082
onward,1.0,1,7.600902459542082
cosa,1.0,1,7.600902459542082
cosby,14.0,1,7.600902459542082
onstar-equipped,1.0,1,7.600902459542082
onstar,2.0,1,7.600902459542082
cosmic,4.0,1,7.600902459542082
cosmonaut,1.0,1,7.600902459542082
one-stop-shops,1.0,1,7.600902459542082
onsite,1.0,1,7.600902459542082
cossack,1.0,1,7.600902459542082
onscreen,1.0,1,7.600902459542082
onsarigo,1.0,1,7.600902459542082
onrushing,1.0,1,7.600902459542082
onofre,1.0,1,7.600902459542082
onna,1.0,1,7.600902459542082
only-in-the-movies,1.0,1,7.600902459542082
only-in-sausalito,1.0,1,7.600902459542082
cost-benefit,1.0,1,7.600902459542082
onlive,25.0,1,7.600902459542082
cosmopolitan,1.0,1,7.600902459542082
ooltewah,1.0,1,7.600902459542082
cotai,1.0,1,7.600902459542082
one-sentence,1.0,1,7.600902459542082
one-,1.0,1,7.600902459542082
couched,1.0,1,7.600902459542082
couchsurfing,8.0,1,7.600902459542082
once-stable,1.0,1,7.600902459542082
once-picturesque,1.0,1,7.600902459542082
once-persecuted,1.0,1,7.600902459542082
once-named,1.0,1,7.600902459542082
cougar,1.0,1,7.600902459542082
once-in-a-decade,2.0,1,7.600902459542082
once-close,1.0,1,7.600902459542082
once-blooming,1.0,1,7.600902459542082
coughlin,1.0,1,7.600902459542082
coulda,1.0,1,7.600902459542082
onaturalia,1.0,1,7.600902459542082
onan,1.0,1,7.600902459542082
on.munich,1.0,1,7.600902459542082
on-the-record,1.0,1,7.600902459542082
coulter,1.0,1,7.600902459542082
on-stage,1.0,1,7.600902459542082
on-staff,1.0,1,7.600902459542082
coulton,1.0,1,7.600902459542082
one-a-day,2.0,1,7.600902459542082
one-and-a-half,1.0,1,7.600902459542082
one-child,1.0,1,7.600902459542082
one-click,1.0,1,7.600902459542082
one-room,1.0,1,7.600902459542082
one-quarter,1.0,1,7.600902459542082
one-pound,2.0,1,7.600902459542082
one-party,1.0,1,7.600902459542082
one-on-one-negotiations,1.0,1,7.600902459542082
cotchford,1.0,1,7.600902459542082
cotovio,1.0,1,7.600902459542082
one-night,1.0,1,7.600902459542082
one-minute,1.0,1,7.600902459542082
one-mile,4.0,1,7.600902459542082
one-shoulder,1.0,1,7.600902459542082
cotton-candied,1.0,1,7.600902459542082
cotton-picking,1.0,1,7.600902459542082
one-hit,1.0,1,7.600902459542082
one-handed,1.0,1,7.600902459542082
cottonfields,1.0,1,7.600902459542082
one-game,1.0,1,7.600902459542082
coubertin,1.0,1,7.600902459542082
one-exclusive,1.0,1,7.600902459542082
one-dimensional,1.0,1,7.600902459542082
one-day-only,1.0,1,7.600902459542082
couch-potato,1.0,1,7.600902459542082
one-in-three,1.0,1,7.600902459542082
on-pitch,1.0,1,7.600902459542082
oolteweh,1.0,1,7.600902459542082
ooms,1.0,1,7.600902459542082
optimist,1.0,1,7.600902459542082
cornwall,1.0,1,7.600902459542082
optimash,1.0,1,7.600902459542082
cornwell,18.0,1,7.600902459542082
corny-graceful,1.0,1,7.600902459542082
cornyn,1.0,1,7.600902459542082
corollary,1.0,1,7.600902459542082
coronados,3.0,1,7.600902459542082
opprobrium,1.0,1,7.600902459542082
corozzo,1.0,1,7.600902459542082
oppressionism,1.0,1,7.600902459542082
corporation-friendly,1.0,1,7.600902459542082
oppressing,1.0,1,7.600902459542082
corporationsafrican,1.0,1,7.600902459542082
corporationswealthy,1.0,1,7.600902459542082
corporatization,1.0,1,7.600902459542082
corpsman,1.0,1,7.600902459542082
corradin,3.0,1,7.600902459542082
corral,1.0,1,7.600902459542082
corralling,1.0,1,7.600902459542082
opportunity.reviewer,1.0,1,7.600902459542082
cornish,1.0,1,7.600902459542082
corning,1.0,1,7.600902459542082
optimized,1.0,1,7.600902459542082
corniness,1.0,1,7.600902459542082
coriander,1.0,1,7.600902459542082
corinne,1.0,1,7.600902459542082
orc/cnn,1.0,1,7.600902459542082
cork,1.0,1,7.600902459542082
corleone,1.0,1,7.600902459542082
orbited,1.0,1,7.600902459542082
corn-heavy,1.0,1,7.600902459542082
corn-producing,1.0,1,7.600902459542082
orbi,2.0,1,7.600902459542082
cornbread,1.0,1,7.600902459542082
correctable,1.0,1,7.600902459542082
orangutan,1.0,1,7.600902459542082
orange-clad,1.0,1,7.600902459542082
orange-and-black-striped,1.0,1,7.600902459542082
cornel,1.0,1,7.600902459542082
cornelia,1.0,1,7.600902459542082
opus,1.0,1,7.600902459542082
opulent,1.0,1,7.600902459542082
cornelissen,1.0,1,7.600902459542082
optometrist,3.0,1,7.600902459542082
cornerback,1.0,1,7.600902459542082
cornering,1.0,1,7.600902459542082
orange-robed,1.0,1,7.600902459542082
oomph,1.0,1,7.600902459542082
opportunistically,1.0,1,7.600902459542082
corrects,1.0,1,7.600902459542082
corrodes,1.0,1,7.600902459542082
corrosive,1.0,1,7.600902459542082
corrrespondent,1.0,1,7.600902459542082
open-sourced,1.0,1,7.600902459542082
corrugated,1.0,1,7.600902459542082
open-sales,1.0,1,7.600902459542082
open-mindedly,1.0,1,7.600902459542082
corrupting,1.0,1,7.600902459542082
open-eyed,1.0,1,7.600902459542082
corrupts,1.0,1,7.600902459542082
corsica,5.0,1,7.600902459542082
cortege,1.0,1,7.600902459542082
opec,2.0,1,7.600902459542082
opebi,1.0,1,7.600902459542082
op-eds,1.0,1,7.600902459542082
corticosteroid,1.0,1,7.600902459542082
op,1.0,1,7.600902459542082
oozing,1.0,1,7.600902459542082
oozed,1.0,1,7.600902459542082
ooze,1.0,1,7.600902459542082
cortland,1.0,1,7.600902459542082
corroded,1.0,1,7.600902459542082
openssl,4.0,1,7.600902459542082
corroborate,1.0,1,7.600902459542082
operable,1.0,1,7.600902459542082
correlated,1.0,1,7.600902459542082
correlating,1.0,1,7.600902459542082
opperud,1.0,1,7.600902459542082
opolot,2.0,1,7.600902459542082
correlation,3.0,1,7.600902459542082
opioid,1.0,1,7.600902459542082
opinion-writing,1.0,1,7.600902459542082
correll,1.0,1,7.600902459542082
opinio,1.0,1,7.600902459542082
opined,1.0,1,7.600902459542082
opportunist,3.0,1,7.600902459542082
ophthalmologist,1.0,1,7.600902459542082
correspond,1.0,1,7.600902459542082
corresponded,1.0,1,7.600902459542082
operationalized,1.0,1,7.600902459542082
operationalize,1.0,1,7.600902459542082
correspondent.new,1.0,1,7.600902459542082
corresponds,1.0,1,7.600902459542082
operatic,1.0,1,7.600902459542082
corridor.you,1.0,1,7.600902459542082
corrie,12.0,1,7.600902459542082
corriere,1.0,1,7.600902459542082
ophadell,1.0,1,7.600902459542082
orchestral,1.0,1,7.600902459542082
councilmember,1.0,1,7.600902459542082
councilors,1.0,1,7.600902459542082
offs,1.0,1,7.600902459542082
offramp,1.0,1,7.600902459542082
offloaded,1.0,1,7.600902459542082
offing,1.0,1,7.600902459542082
officiating,1.0,1,7.600902459542082
officials.the,1.0,1,7.600902459542082
courtside,1.0,1,7.600902459542082
officialbadminton.com,1.0,1,7.600902459542082
couser,1.0,1,7.600902459542082
cousteau,2.0,1,7.600902459542082
covenant,1.0,1,7.600902459542082
office.new,1.0,1,7.600902459542082
office.kyron,1.0,1,7.600902459542082
office-seeker,1.0,1,7.600902459542082
cover-collapse,1.0,1,7.600902459542082
offical,1.0,1,7.600902459542082
offhanded,1.0,1,7.600902459542082
coverciano,1.0,1,7.600902459542082
coveritlive,9.0,1,7.600902459542082
covermg.com.jason,1.0,1,7.600902459542082
offensive'players,1.0,1,7.600902459542082
courtney,1.0,1,7.600902459542082
offsetting,1.0,1,7.600902459542082
courtier,1.0,1,7.600902459542082
offshore-based,1.0,1,7.600902459542082
courier,2.0,1,7.600902459542082
oher,3.0,1,7.600902459542082
ohamana,2.0,1,7.600902459542082
ohad,1.0,1,7.600902459542082
courier-journal,1.0,1,7.600902459542082
courier-journal/survey,1.0,1,7.600902459542082
ogun,1.0,1,7.600902459542082
ogling,1.0,1,7.600902459542082
ogi,1.0,1,7.600902459542082
ogden,1.0,1,7.600902459542082
covertly,1.0,1,7.600902459542082
ogawa,1.0,1,7.600902459542082
ogas,1.0,1,7.600902459542082
ogallala,2.0,1,7.600902459542082
court-drawn,1.0,1,7.600902459542082
often-vicious,1.0,1,7.600902459542082
often-contentious,1.0,1,7.600902459542082
oft-touted,1.0,1,7.600902459542082
oft-told,1.0,1,7.600902459542082
ofir,1.0,1,7.600902459542082
court.mohamed,1.0,1,7.600902459542082
courteously,1.0,1,7.600902459542082
ogatsu,1.0,1,7.600902459542082
couric,2.0,1,7.600902459542082
offenses.clashes,1.0,1,7.600902459542082
cowering,1.0,1,7.600902459542082
coyly,1.0,1,7.600902459542082
oenophile,1.0,1,7.600902459542082
cozily,1.0,1,7.600902459542082
odzala-kokoua,2.0,1,7.600902459542082
odzala,1.0,1,7.600902459542082
coziness,1.0,1,7.600902459542082
odorless,2.0,1,7.600902459542082
cozumel,2.0,1,7.600902459542082
odom,1.0,1,7.600902459542082
odishans,1.0,1,7.600902459542082
odisha,1.0,1,7.600902459542082
odious,1.0,1,7.600902459542082
odinism,4.0,1,7.600902459542082
odeyssey,1.0,1,7.600902459542082
odense,1.0,1,7.600902459542082
cpsc,1.0,1,7.600902459542082
odemwingie,4.0,1,7.600902459542082
odeku,1.0,1,7.600902459542082
ode,2.0,1,7.600902459542082
oddsmakers,1.0,1,7.600902459542082
cpu,1.0,1,7.600902459542082
of-,1.0,1,7.600902459542082
ofentse,1.0,1,7.600902459542082
ofer,1.0,1,7.600902459542082
coyle,1.0,1,7.600902459542082
cowgirl,2.0,1,7.600902459542082
offbeat,1.0,1,7.600902459542082
offal,1.0,1,7.600902459542082
off-the-path,1.0,1,7.600902459542082
off-the-grid,1.0,1,7.600902459542082
off-the-cuff,1.0,1,7.600902459542082
off-target,1.0,1,7.600902459542082
off-spinner,1.0,1,7.600902459542082
off-site,1.0,1,7.600902459542082
off-shore,1.0,1,7.600902459542082
cowans,1.0,1,7.600902459542082
off-shoots,1.0,1,7.600902459542082
off-road,1.0,1,7.600902459542082
off-putting,1.0,1,7.600902459542082
off-piste,1.0,1,7.600902459542082
off-limits,2.0,1,7.600902459542082
off-label,1.0,1,7.600902459542082
off-guard,1.0,1,7.600902459542082
coworker,1.0,1,7.600902459542082
coworkers,1.0,1,7.600902459542082
cowperthwaite,1.0,1,7.600902459542082
off-brand,1.0,1,7.600902459542082
cowling,2.0,1,7.600902459542082
on-line,1.0,1,7.600902459542082
oiapoque,1.0,1,7.600902459542082
oil-producing,1.0,1,7.600902459542082
counter-sniper,1.0,1,7.600902459542082
olympic-themed,1.0,1,7.600902459542082
olympic-sized,1.0,1,7.600902459542082
counteracting,1.0,1,7.600902459542082
counterargument,1.0,1,7.600902459542082
olympiakos,1.0,1,7.600902459542082
counterbalance,1.0,1,7.600902459542082
olusegun,1.0,1,7.600902459542082
olubun,1.0,1,7.600902459542082
counterclaim,1.0,1,7.600902459542082
olsen,1.0,1,7.600902459542082
olney,1.0,1,7.600902459542082
olmsted,1.0,1,7.600902459542082
olmos,1.0,1,7.600902459542082
olmert,1.0,1,7.600902459542082
countercultural,1.0,1,7.600902459542082
counterculture,1.0,1,7.600902459542082
oliveira,1.0,1,7.600902459542082
olive-colored,1.0,1,7.600902459542082
counterfeiter,1.0,1,7.600902459542082
olinger,1.0,1,7.600902459542082
olympics-leading,1.0,1,7.600902459542082
olympique,2.0,1,7.600902459542082
counter-radicalization,1.0,1,7.600902459542082
counter-productive,1.0,1,7.600902459542082
on-demand,1.0,1,7.600902459542082
on-course,1.0,1,7.600902459542082
on-campus,1.0,1,7.600902459542082
on-camera,1.0,1,7.600902459542082
on-board,1.0,1,7.600902459542082
councilwoman,7.0,1,7.600902459542082
omniterrum.com,1.0,1,7.600902459542082
omniterrum,2.0,1,7.600902459542082
countenance,1.0,1,7.600902459542082
omni,1.0,1,7.600902459542082
counterfeiting,1.0,1,7.600902459542082
counter-assault,1.0,1,7.600902459542082
counter-balance,1.0,1,7.600902459542082
ominous-sounding,1.0,1,7.600902459542082
counter-bill,1.0,1,7.600902459542082
